countyfips,periods,final_consumer_spending,average_consumer_spending,sd_consumer_spending,positive_consumer_spending,negative_consumer_spending,max_increase_consumer_spending,max_decrease_consumer_spending
35029,231,-0.158,-0.002301588744588744,0.12489269104238404,119,112,0.293,-0.351
35031,231,0.221,0.06533852813852814,0.15046163099087057,167,64,0.396,-0.469
35035,231,0.0832,0.0912708961038961,0.1311006010177499,185,46,0.437,-0.342
35039,231,0.309,0.13962978354978356,0.1492009894548316,193,38,0.396,-0.441
35041,231,0.0582,0.11832597402597403,0.20447634567731093,165,66,0.736,-0.523
35043,231,0.249,0.12470029437229438,0.12019173665953374,195,36,0.328,-0.32
35045,231,0.13,0.028655186147186148,0.1253749511996263,163,68,0.379,-0.408
35047,231,0.112,0.10177021212121212,0.17417579166101632,172,59,0.51,-0.522
35049,231,0.017,0.003180038961038961,0.11379136584882858,143,88,0.214,-0.392
35053,231,0.0421,0.18067229437229437,0.18359501182108007,193,38,0.682,-0.43
35055,231,0.17,0.04763909090909091,0.14144237299598442,154,77,0.374,-0.387
35057,231,-0.00356,-0.020337878787878787,0.1409977631808485,101,130,0.736,-0.367
35061,231,0.253,0.11599798268398269,0.12913865690745188,195,36,0.391,-0.389
36009,231,0.265,0.045323722943722944,0.1916385877861975,145,86,0.592,-0.621
36013,231,0.475,0.3410279220779221,0.21042170684027944,214,17,0.736,-0.337
36015,231,0.409,0.2849165367965368,0.1399364477155913,218,13,0.484,-0.257
36019,231,0.388,0.15922952380952382,0.144983140942657,191,40,0.633,-0.297
36021,231,0.193,0.07891303896103896,0.19898215930067537,154,77,0.558,-0.432
36027,231,0.172,0.04459961038961039,0.10872436333233439,179,52,0.271,-0.379
36029,231,0.316,0.1852815064935065,0.15586816791149444,194,37,0.408,-0.376
36031,231,0.375,0.24606735930735932,0.1896154238554079,206,25,0.736,-0.332
36033,231,0.197,0.2099714285714286,0.11585516053936692,219,12,0.736,-0.266
36035,231,0.231,0.23946008658008658,0.2190106932509309,196,35,0.736,-0.319
36039,231,0.394,0.1163152380952381,0.14840687165858102,183,48,0.452,-0.366
36043,231,0.453,0.3020908437229437,0.16781227115818345,220,11,0.736,-0.253
36045,231,0.215,0.16360069264069263,0.15605682354847514,198,33,0.519,-0.345
36051,231,0.328,0.3292781861471861,0.25978467021998947,199,32,0.736,-0.434
36053,231,0.261,0.1702190909090909,0.1540831296821564,197,34,0.526,-0.344
36055,231,0.293,0.1387346406926407,0.1921843625843501,182,49,0.736,-0.476
36061,231,0.0656,-0.044718744588744586,0.128585678331202,108,123,0.139,-0.508
36063,231,0.245,0.08568341991341992,0.13676482033034837,173,58,0.352,-0.458
36065,231,0.303,0.17760770995670996,0.14242764618920767,193,38,0.381,-0.356
36067,231,0.432,0.28508108225108225,0.17818121363948847,206,25,0.503,-0.338
36069,231,0.366,0.2555957575757576,0.16952443768483164,212,19,0.672,-0.333
36071,231,0.066,0.032611354978354976,0.13038376636657767,151,80,0.269,-0.432
36075,231,0.278,0.19077316017316018,0.08462370244572179,224,7,0.36,-0.237
36077,231,0.134,-0.01596017316017316,0.18222044439768997,115,116,0.573,-0.498
36079,231,0.188,0.12778116017316019,0.13883918119932975,188,43,0.408,-0.38
36081,231,0.212,0.11771125974025974,0.13857141630318778,185,46,0.304,-0.383
36085,231,0.207,0.17452489177489178,0.14761266121276428,198,33,0.424,-0.401
36087,231,0.208,0.10150675324675325,0.15491984733297937,180,51,0.443,-0.464
36089,231,0.206,0.1598485541125541,0.11144527066473077,218,13,0.736,-0.269
36091,231,0.0488,0.0905148225108225,0.12955159163229013,164,67,0.387,-0.296
36093,231,0.3,0.1638054329004329,0.14074747546672112,205,26,0.513,-0.285
36095,231,0.571,0.19757974025974026,0.18494715846500606,200,31,0.602,-0.411
36101,231,0.305,0.27002281385281385,0.1609475389531983,209,22,0.553,-0.344
36103,231,0.384,0.23732164502164502,0.1623779570012224,211,20,0.469,-0.322
36105,231,-0.116,0.03938552380952381,0.17206066275448142,140,91,0.353,-0.477
36111,231,0.388,0.20912518181818182,0.14407332827367372,207,24,0.414,-0.341
36113,231,0.129,0.1482295238095238,0.15400093971547874,198,33,0.437,-0.434
36115,231,0.171,0.18326654112554114,0.1681881259071592,194,37,0.477,-0.42
36117,231,0.227,0.12448363636363637,0.154854973383169,180,51,0.578,-0.383
36119,231,0.109,0.013835799134199134,0.10876288525504421,153,78,0.189,-0.412
36123,231,0.38,0.22796246753246754,0.19906392305306383,199,32,0.736,-0.356
37001,231,0.165,0.12093552597402597,0.12507695535529045,191,40,0.336,-0.382
37003,231,0.23,0.13580179653679653,0.17284662130967868,183,48,0.558,-0.331
37009,231,0.0487,-0.0655848961038961,0.14331102062919118,63,168,0.563,-0.489
37011,231,0.149,0.07497844155844156,0.16520049780742663,162,69,0.554,-0.399
37013,231,0.117,0.05592174458874459,0.10286917130840492,168,63,0.324,-0.265
37017,231,0.201,0.12967021645021645,0.1977723705951428,168,63,0.736,-0.33
37019,231,0.207,0.06539424242424242,0.12002369647268435,177,54,0.287,-0.387
37021,231,0.182,0.06262431168831169,0.10990319659048492,177,54,0.284,-0.337
37023,231,0.149,0.10280957575757575,0.12568228027991205,183,48,0.481,-0.353
37025,231,0.136,0.06686221645021645,0.1040788186026252,183,48,0.25,-0.322
37027,231,0.303,0.12410292207792208,0.14114567576355438,187,44,0.459,-0.245
37031,231,-0.0385,-0.027332883116883117,0.10444435376938128,97,134,0.21,-0.424
37035,231,0.239,0.1009711341991342,0.12338038415769058,189,42,0.288,-0.333
37037,231,0.175,0.04356175497835498,0.12005529618616675,156,75,0.31,-0.339
37045,231,0.251,0.2293968831168831,0.15867539816646523,209,22,0.581,-0.346
37047,231,0.646,0.17964542857142857,0.2626908975596734,162,69,0.736,-0.4
37049,231,0.0403,0.0023536969696969696,0.10852205585559631,131,100,0.224,-0.378
37051,231,0.544,0.3334254458874459,0.19715524742118587,219,12,0.666,-0.231
37053,231,0.175,0.02580178787878788,0.13070696021463607,138,93,0.335,-0.363
37055,231,0.177,0.06980060606060606,0.14581115133765904,167,64,0.685,-0.391
37057,231,0.285,0.16135038095238094,0.13605882748778153,191,40,0.413,-0.282
37059,231,0.342,0.11866103896103897,0.14479705935565923,187,44,0.529,-0.355
37063,231,0.119,0.04819813852813853,0.10863545612855403,176,55,0.225,-0.361
37067,231,0.326,0.20567263636363636,0.14022911067025826,211,20,0.419,-0.278
37069,231,0.394,0.2346813852813853,0.15889134218562984,211,20,0.552,-0.301
37071,231,0.28,0.12434142857142857,0.11456615742478556,193,38,0.31,-0.317
37077,231,0.205,0.05742595238095238,0.1766926231764037,158,73,0.51,-0.419
37081,231,0.162,0.09333415584415584,0.110129906782269,184,47,0.263,-0.355
37085,231,0.263,0.12991399177489177,0.10288928309776559,208,23,0.441,-0.221
37087,231,0.414,0.2777422510822511,0.18370037012375956,210,21,0.656,-0.287
37089,231,0.157,0.10728718614718614,0.10305199873054792,193,38,0.369,-0.276
37093,231,0.409,0.17399014285714284,0.13218808601423046,212,19,0.484,-0.267
37097,231,0.204,0.16305119913419913,0.1352298891539698,192,39,0.389,-0.299
37099,231,-0.317,-0.19824757575757576,0.10724276968113099,8,223,0.116,-0.498
37101,231,0.197,0.12341667965367965,0.11925151157919558,203,28,0.33,-0.322
37105,231,0.0485,0.1777534632034632,0.14824987372132517,202,29,0.521,-0.256
37107,231,0.409,0.12829316017316017,0.16754690273100392,187,44,0.594,-0.462
37109,231,0.165,0.14299082683982683,0.13152558104436127,194,37,0.408,-0.276
37111,231,0.268,0.15256905194805195,0.14445361882645294,200,31,0.588,-0.217
37113,231,-0.325,-0.33289515151515153,0.08641730414905331,4,227,0.0578,-0.488
37115,231,0.0906,0.08376212121212122,0.14354807043454432,175,56,0.433,-0.379
37117,231,-0.0459,-0.032309311688311686,0.144648810546569,94,137,0.408,-0.469
37119,231,0.145,0.06801948051948052,0.10606411782169399,186,45,0.207,-0.367
37121,231,0.442,0.2862212987012987,0.2082281984664107,210,21,0.736,-0.331
37125,231,0.177,0.1501322510822511,0.12682963204766218,205,26,0.439,-0.279
37127,231,0.139,0.09373489177489178,0.12367190378564769,185,46,0.361,-0.371
37129,231,0.383,0.12617502597402597,0.12151647350512218,195,36,0.383,-0.325
37133,231,0.262,0.07029642207792208,0.11527618116723169,175,56,0.267,-0.363
37135,231,0.104,0.07180779653679653,0.13347954666897124,172,59,0.31,-0.36
37137,231,0.188,-0.11355329004329004,0.13985699129902485,46,185,0.268,-0.496
37139,231,0.429,0.25466978354978353,0.17425080587536407,213,18,0.736,-0.198
37141,231,0.375,0.10859489177489177,0.13425639470111064,186,45,0.533,-0.353
37145,231,0.0711,0.09372116883116884,0.13115613759088185,183,48,0.406,-0.317
37147,231,0.193,0.08398558874458875,0.1226867466547281,185,46,0.364,-0.298
37149,231,0.209,0.18304370995670996,0.17891609960548993,187,44,0.646,-0.295
37151,231,0.181,0.1504687012987013,0.1369129502784825,202,29,0.4,-0.309
37155,231,0.492,0.35556640692640695,0.23678383856165144,212,19,0.736,-0.17
37157,231,0.104,0.14312477056277056,0.1330626411645354,191,40,0.398,-0.309
37159,231,0.213,0.10448805194805195,0.11769850047109826,192,39,0.342,-0.309
37161,231,0.233,-0.0020458917748917755,0.1114424730000093,119,112,0.302,-0.392
37163,231,0.351,0.2836011645021645,0.3061984184607422,180,51,0.736,-0.417
37165,231,0.286,0.15115502164502165,0.20375077565042962,184,47,0.736,-0.438
37167,231,0.0988,0.06704038051948052,0.1207526520299093,174,57,0.36,-0.367
37169,231,0.179,0.20898423376623376,0.17518145945057106,195,36,0.588,-0.373
37171,231,-0.169,-0.05105551515151515,0.1362253619483362,89,142,0.248,-0.407
37175,231,0.314,0.16686429004329004,0.14134903805903848,202,29,0.502,-0.319
37179,231,0.209,0.09696238095238095,0.12436989621410166,185,46,0.267,-0.353
37183,231,0.143,0.07006502597402597,0.11310250570487403,184,47,0.226,-0.346
37189,231,0.125,-0.001620229437229437,0.11417040836499508,124,107,0.237,-0.286
37191,231,0.262,0.06328367965367965,0.13789771367042933,159,72,0.501,-0.319
37193,231,0.566,0.3513324242424242,0.2054517349693684,216,15,0.736,-0.287
37195,231,0.356,0.13635604761904763,0.13655459306239703,195,36,0.429,-0.337
37197,231,0.567,0.23368160173160174,0.1645096033183019,208,23,0.607,-0.291
37199,231,0.333,0.2049503896103896,0.1974072952912211,200,31,0.645,-0.487
38003,231,0.167,0.2548862956709957,0.1594369279912865,209,22,0.518,-0.232
38005,231,0.196,0.16111468831168832,0.1388247936236858,205,26,0.578,-0.237
38009,231,0.335,0.23289411255411255,0.20498483337950166,192,39,0.736,-0.343
38011,231,0.347,0.12990621212121212,0.1700848059858044,181,50,0.736,-0.43
38015,231,0.21,0.13941629437229439,0.1080290126575502,192,39,0.321,-0.268
38017,231,0.276,0.19014333333333333,0.125109666782063,208,23,0.392,-0.276
38021,231,-0.237,-0.2774112554112554,0.12019434318483746,6,225,0.225,-0.528
38025,231,0.109,0.07416588744588745,0.19863760207312509,155,76,0.553,-0.426
38031,231,0.335,0.22785409523809524,0.1445125968439506,212,19,0.545,-0.243
38035,231,0.253,0.16811722943722943,0.11749897695071443,200,31,0.402,-0.249
38049,231,0.282,0.24817354978354977,0.14766515732339924,219,12,0.578,-0.236
38053,231,0.189,1.2043290043290086e-4,0.14057392334031957,120,111,0.281,-0.464
38055,231,0.367,0.14203883116883118,0.15062557785830943,181,50,0.535,-0.247
38057,231,-0.0359,-0.01633800865800866,0.11736155687676887,102,129,0.344,-0.364
38059,231,0.216,0.15860017316017316,0.11324509104233736,205,26,0.356,-0.262
38061,231,0.236,0.14644380519480518,0.2170112943984837,164,67,0.736,-0.421
38071,231,0.322,0.23247727272727273,0.14501887615938017,214,17,0.534,-0.277
38075,231,0.123,0.15106199134199133,0.14595351047335442,195,36,0.485,-0.239
38077,231,0.203,0.19921142857142857,0.11298730613250653,222,9,0.429,-0.264
38079,231,0.532,0.4009696103896104,0.2035087226681487,220,11,0.736,-0.298
38089,231,0.173,0.09273861471861472,0.11258065112459543,184,47,0.28,-0.259
38093,231,0.212,0.18891380086580087,0.12277376850456431,210,21,0.399,-0.271
38097,231,0.299,0.17752484848484848,0.1403047703265644,202,29,0.476,-0.319
38099,231,0.303,0.17425151515151516,0.14111582943238504,202,29,0.487,-0.29
38101,231,0.279,0.16115001731601733,0.12367970841224857,194,37,0.383,-0.256
38103,231,0.253,0.1784102813852814,0.20942340636737847,187,44,0.736,-0.386
38105,231,0.166,0.09715450649350649,0.12838520008050738,177,54,0.347,-0.313
39005,231,0.294,0.20892678354978356,0.13456971370000298,213,18,0.489,-0.291
39009,231,0.235,0.15573493506493508,0.1567418467330227,186,45,0.4,-0.326
39017,231,0.363,0.1503046753246753,0.17717975487635798,181,50,0.453,-0.401
39021,231,0.07,0.08167320346320346,0.15630408892575587,164,67,0.579,-0.382
39025,231,0.252,0.16393194805194805,0.17208125154204204,187,44,0.485,-0.413
39029,231,0.485,0.2096708225108225,0.20283093579697614,190,41,0.736,-0.361
39033,231,0.279,0.18518,0.13567475014838276,211,20,0.412,-0.357
39035,231,0.499,0.1960024502164502,0.19150867194360968,190,41,0.573,-0.34
39037,231,0.086,-0.022854201904761905,0.13326798322962113,108,123,0.302,-0.456
39041,231,0.552,0.22983290043290044,0.22986066828820179,184,47,0.721,-0.306
39043,231,0.528,0.2759364502164502,0.19725296144896717,204,27,0.652,-0.285
39045,231,0.229,0.16203008658008658,0.10700201765262,211,20,0.353,-0.319
39049,231,0.0158,-0.1035895670995671,0.1256011263477035,47,184,0.117,-0.539
39053,231,0.736,0.354077316017316,0.27373573937789875,211,20,0.736,-0.444
39055,231,0.13,0.11089666233766234,0.20294658456596365,168,63,0.604,-0.439
39057,231,0.349,0.21252119913419915,0.18145968356674377,201,30,0.627,-0.319
39061,231,0.425,0.1539757142857143,0.17906642935267908,182,49,0.478,-0.373
39071,231,0.348,0.38751021645021644,0.22927396143790774,213,18,0.736,-0.168
39073,231,0.304,0.2206466536796537,0.12194728447985209,215,16,0.438,-0.309
39075,231,0.568,0.2047083116883117,0.2135291837547348,189,42,0.736,-0.37
39077,231,0.256,0.23971879220779221,0.15846695646403394,208,23,0.518,-0.324
39079,231,0.43,0.31019418614718614,0.15993715722812202,218,13,0.736,-0.321
39083,231,0.233,0.2151452987012987,0.20909457164736006,195,36,0.736,-0.501
39085,231,0.399,0.3306359523809524,0.250734030872491,201,30,0.736,-0.293
39089,231,0.273,0.17626095238095238,0.19640609225243405,187,44,0.563,-0.433
39093,231,0.493,0.1926817316017316,0.21377124766103073,187,44,0.706,-0.482
39095,231,0.122,0.08409995670995671,0.11829331968531456,179,52,0.284,-0.388
39097,231,0.25,0.11696638528138528,0.2208536510392534,153,78,0.736,-0.326
39099,231,0.44,0.26689351515151516,0.16287920513453996,220,11,0.736,-0.374
39101,231,-0.401,-0.42751056277056276,0.11637112286030787,3,228,0.0611,-0.633
39103,231,0.619,0.2861340909090909,0.27861795354039826,190,41,0.736,-0.525
39105,231,0.374,0.15373103896103896,0.16146589468597372,192,39,0.585,-0.411
39107,231,0.0835,0.09769520346320347,0.14471803984464346,176,55,0.512,-0.324
39109,231,0.658,0.3264610822510823,0.2368233251092049,207,24,0.736,-0.39
39113,231,0.381,0.1926018528138528,0.155747583508241,199,32,0.736,-0.336
39117,231,0.274,0.12079727272727273,0.1682719992204885,182,49,0.532,-0.562
39119,231,0.483,0.3858987878787879,0.21347656652847227,218,13,0.736,-0.312
39123,231,-0.0321,-0.21198542121212122,0.08745522387242081,4,227,0.0747,-0.42
39127,231,0.271,0.14799667965367966,0.13832915941965782,193,38,0.53,-0.243
39129,231,0.581,0.2512185714285714,0.18063934244581012,212,19,0.677,-0.286
39131,231,0.383,0.2936007878787879,0.1486498786384302,219,12,0.669,-0.242
39133,231,0.339,0.22903717316017316,0.1455389973736768,212,19,0.614,-0.306
39135,231,0.157,-0.06039406926406927,0.1491339655736309,88,143,0.33,-0.554
39139,231,0.4,0.30333758008658007,0.12818554736325996,224,7,0.511,-0.245
39141,231,0.355,0.26907961038961037,0.12780637304761713,221,10,0.497,-0.259
39143,231,0.233,0.13879061904761905,0.15053141187777094,185,46,0.457,-0.322
39145,231,0.361,0.3031882683982684,0.19838345305633162,210,21,0.718,-0.422
39151,231,0.425,0.23729922077922078,0.15077516881623476,217,14,0.589,-0.302
39153,231,0.346,0.16115201298701298,0.1828911111455091,183,48,0.494,-0.398
39155,231,0.258,0.19139263636363638,0.13437873070987696,216,15,0.736,-0.322
39157,231,0.207,0.21067935064935064,0.17651062621051652,202,29,0.625,-0.295
39159,231,0.134,-1.339826839826844e-4,0.1760578495630482,139,92,0.372,-0.497
39161,231,-0.0951,-0.05590580086580087,0.1423099199699579,76,155,0.503,-0.399
39163,231,0.119,0.14105594372294372,0.10783054112271977,205,26,0.409,-0.207
39165,231,0.215,0.09476039826839827,0.17389768078093656,170,61,0.463,-0.411
39169,231,0.474,0.28696541125541125,0.1976662041503294,210,21,0.641,-0.298
40015,231,0.372,0.22615056277056278,0.12274892224492485,221,10,0.554,-0.218
40021,231,0.337,0.16063328571428573,0.18266782817199784,189,42,0.548,-0.456
40031,231,0.251,0.20201638095238095,0.11469242075998169,218,13,0.437,-0.247
40037,231,0.232,0.1626814948051948,0.1270579993350509,205,26,0.377,-0.271
40045,231,0.174,0.11709649350649351,0.14870947418518315,182,49,0.595,-0.342
40051,231,0.231,0.1572878354978355,0.10251978159737184,215,16,0.415,-0.314
40065,231,0.459,0.33327054545454543,0.2169318143665872,206,25,0.736,-0.325
40087,231,0.32,0.24073043722943724,0.16056471342214043,211,20,0.552,-0.259
40101,231,0.424,0.2241836883116883,0.20184935818533795,194,37,0.736,-0.283
40111,231,0.161,0.06483142857142857,0.12782848404130487,167,64,0.387,-0.388
40113,231,0.342,0.17797982683982685,0.15016696920418246,205,26,0.589,-0.26
40119,231,0.383,0.10068554112554112,0.18472199474871703,161,70,0.519,-0.468
40125,231,0.329,0.2536614805194805,0.13904431295434688,219,12,0.557,-0.125
40131,231,0.347,0.1312496103896104,0.14479547249553099,186,45,0.397,-0.305
40137,231,0.28,0.24973489177489178,0.19538130839321544,209,22,0.736,-0.298
40143,231,0.272,0.12746169696969697,0.12279936582683557,185,46,0.319,-0.265
40145,231,0.263,0.170304329004329,0.13608798621976945,196,35,0.496,-0.286
40147,231,0.0456,0.06279900432900433,0.14937338961068983,168,63,0.454,-0.534
41001,231,-0.0126,-0.1023765367965368,0.14555743208407668,49,182,0.382,-0.487
41003,231,0.245,0.1102924935064935,0.14162626582019588,182,49,0.389,-0.341
41005,231,0.0581,0.029571445887445886,0.10869593403285255,173,58,0.217,-0.373
41007,231,0.148,0.07024004329004328,0.1439756961208258,168,63,0.406,-0.426
41009,231,0.116,0.07380496536796537,0.13532559437364908,163,68,0.382,-0.374
41011,231,0.214,0.12729322077922078,0.135687196498605,197,34,0.544,-0.317
41013,231,-0.1,0.1224912987012987,0.16996065943534505,179,52,0.482,-0.368
41015,231,0.0952,0.004392922077922077,0.1632708155762209,108,123,0.564,-0.46
41017,231,-0.00869,-0.02282422077922078,0.09202383253265901,89,142,0.267,-0.334
41019,231,0.223,0.11435125541125542,0.14202355629071034,188,43,0.467,-0.339
41027,231,0.287,0.1535917748917749,0.17956534537081595,186,45,0.598,-0.386
41029,231,0.0364,0.017184653679653678,0.09387310091446288,152,79,0.233,-0.366
41031,231,0.256,-0.07594588311688312,0.14454869566683032,70,161,0.256,-0.553
41033,231,0.0804,0.0324668961038961,0.10460006594655637,152,79,0.306,-0.292
41035,231,0.361,0.12769454545454545,0.19205267477085633,174,57,0.536,-0.459
41039,231,0.179,0.0432072987012987,0.11104840710347486,176,55,0.295,-0.355
41041,231,0.0985,0.07862212121212121,0.13521660380519596,172,59,0.42,-0.397
41043,231,0.103,0.052701593073593074,0.12212579013954261,173,58,0.313,-0.449
41045,231,0.0958,0.1934651774891775,0.19784934579463237,193,38,0.736,-0.394
41047,231,0.104,0.029866536796536797,0.11062388733765056,169,62,0.243,-0.375
41051,231,0.0666,0.008106401298701299,0.09947269554772718,157,74,0.136,-0.403
41053,231,0.171,0.10752127705627705,0.13113709818931563,189,42,0.376,-0.345
41057,231,0.164,0.08162619047619048,0.15998168281899758,166,65,0.736,-0.493
41059,231,0.298,0.12014948051948052,0.17096095568665431,179,52,0.604,-0.373
41061,231,-0.198,-0.07548635064935065,0.13810539932511842,60,171,0.311,-0.458
41065,231,0.23,0.18260862770562772,0.20276063268033653,194,37,0.67,-0.436
41067,231,0.0615,0.038582367965367965,0.10955443092290824,172,59,0.19,-0.379
41071,231,0.127,0.10596017316017316,0.12341238072613146,190,41,0.344,-0.327
42001,231,0.214,0.12318171861471862,0.1522735378844199,187,44,0.491,-0.405
42003,231,0.211,0.1491171645021645,0.23202145987206468,170,61,0.606,-0.42
42005,231,0.355,0.24105489177489178,0.2664105123919156,197,34,0.736,-0.425
42007,231,0.384,0.23374655844155845,0.1484619132257417,218,13,0.484,-0.304
42009,231,0.368,0.32700651948051945,0.20119169078677682,218,13,0.736,-0.312
42011,231,0.185,0.12357480952380953,0.1274470099882542,193,38,0.293,-0.386
42013,231,0.168,0.2016725497835498,0.18059165875290825,199,32,0.621,-0.317
42015,231,0.0945,0.17744662337662337,0.11643230781214416,215,16,0.57,-0.199
42017,231,0.209,0.12502377922077923,0.11439600705462734,194,37,0.315,-0.383
42019,231,0.188,0.0802382251082251,0.15511706943007655,175,56,0.504,-0.462
42021,231,0.0694,0.0942091774891775,0.1374550263800732,191,40,0.486,-0.49
42025,231,0.224,0.08986294372294372,0.12038154886060998,186,45,0.401,-0.421
42027,231,0.274,0.11821974025974026,0.1851692542370759,184,47,0.736,-0.646
42029,231,0.13,0.06267731601731602,0.1156473753294514,179,52,0.247,-0.43
42031,231,0.192,0.14781926406926407,0.17578718725598033,191,40,0.736,-0.441
42033,231,0.169,0.04182545454545455,0.19892671550672245,147,84,0.736,-0.936
42037,231,0.138,0.11745506493506494,0.18325645829979015,167,64,0.715,-0.482
42039,231,0.171,0.15496536796536797,0.13279384078081535,196,35,0.401,-0.352
42041,231,0.149,0.09001116017316017,0.12516046761610844,186,45,0.334,-0.402
42043,231,0.103,0.03479974025974026,0.13351174822080536,166,65,0.26,-0.449
42045,231,0.202,0.13289827272727273,0.11256374421308477,208,23,0.35,-0.375
42049,231,0.248,0.13642772727272728,0.14588244199610534,193,38,0.378,-0.365
42051,231,-0.176,0.075218,0.18149304065086258,154,77,0.696,-0.326
42055,231,0.199,0.2895594372294372,0.1741943618868308,216,15,0.736,-0.245
42059,231,0.257,0.06628987445887446,0.16248107934468742,154,77,0.553,-0.504
42061,231,0.162,0.1917044155844156,0.1461055585839002,208,23,0.659,-0.353
42063,231,0.649,0.2799722943722944,0.19436503179510703,216,15,0.736,-0.27
42065,231,0.169,0.1218034632034632,0.14756995721748878,188,43,0.394,-0.474
42069,231,0.0676,0.0490577658008658,0.0977164683160805,173,58,0.237,-0.325
42071,231,0.184,0.10694233766233766,0.12235217984123894,191,40,0.29,-0.379
42073,231,0.2,0.08726298701298701,0.17213331019930278,170,61,0.72,-0.356
42075,231,0.348,0.19799251082251082,0.17152825544579253,194,37,0.533,-0.31
42077,231,0.219,0.0955867012987013,0.12411149507723304,185,46,0.25,-0.399
42079,231,0.282,0.1914047186147186,0.1147912593808717,213,18,0.396,-0.205
42081,231,0.0941,0.19789220779220779,0.2655862939347097,173,58,0.736,-0.429
42085,231,0.346,0.20632320346320346,0.12624740218471373,217,14,0.487,-0.302
42087,231,0.254,0.18564806926406927,0.10998698927827567,214,17,0.5,-0.253
42089,231,0.172,0.18959298701298702,0.14791841891127985,203,28,0.412,-0.406
42091,231,0.232,0.15927246753246754,0.11657104598546622,213,18,0.311,-0.378
42095,231,0.244,0.1328052813852814,0.13644474195672718,185,46,0.361,-0.346
42097,231,0.402,0.3437995670995671,0.18303629682752412,221,10,0.736,-0.269
42099,231,0.21,0.11372981818181818,0.21189061872657794,163,68,0.736,-0.477
42103,231,0.376,0.12454922077922077,0.13729901361088,193,38,0.383,-0.401
42107,231,0.0115,0.1033304761904762,0.13739578075680584,184,47,0.352,-0.337
42111,231,-0.235,0.005089558441558442,0.11823834783412406,135,96,0.373,-0.352
42115,231,-0.18,-0.04328991341991342,0.17476734278311476,97,134,0.398,-0.525
42117,231,0.0766,0.03727496536796537,0.12703019352917505,149,82,0.358,-0.422
42119,231,0.329,0.20114302164502165,0.1597018190317695,210,21,0.577,-0.441
42125,231,0.407,0.21886722943722944,0.2048270042470288,191,40,0.598,-0.339
42127,231,0.263,0.08693313246753247,0.1682070232054162,158,73,0.656,-0.351
42129,231,-0.176,0.05407563636363637,0.1315055804235906,162,69,0.314,-0.363
42131,231,0.353,0.13827320346320346,0.1813403249841176,179,52,0.539,-0.376
42133,231,0.191,0.08901148051948052,0.10321500409840284,195,36,0.276,-0.332
44001,231,0.0933,-0.02603917748917749,0.17994705009292766,108,123,0.461,-0.616
44003,231,0.455,0.2437190909090909,0.19788530820862404,209,22,0.661,-0.474
44005,231,0.267,0.020370135064935065,0.17576498419563633,129,102,0.647,-0.444
44009,231,0.64,0.20106891774891775,0.1923444059428797,195,36,0.64,-0.42
45003,231,0.188,0.1492008225108225,0.11491454458108015,199,32,0.344,-0.313
45007,231,0.168,0.1290412987012987,0.10281944640147622,208,23,0.308,-0.273
45011,231,0.231,0.24469670995670995,0.21933629854928816,198,33,0.736,-0.522
45013,231,0.227,0.1328404025974026,0.12203667866851162,195,36,0.329,-0.338
45015,231,0.265,0.16512463203463204,0.10951202158635019,209,22,0.368,-0.263
45017,231,0.0409,0.23609062337662337,0.2215529790460986,196,35,0.736,-0.427
45019,231,0.267,0.1633031774891775,0.1239568791851446,207,24,0.377,-0.29
45021,231,-0.0922,0.029825376623376625,0.12256218652561705,150,81,0.332,-0.45
45023,231,0.353,0.16559151515151516,0.18088910323574903,185,46,0.618,-0.358
45027,231,0.373,0.1933008658008658,0.16671534877079816,206,25,0.736,-0.331
45029,231,0.144,0.16995489783549783,0.14384608074739122,199,32,0.556,-0.313
45033,231,0.458,0.484901341991342,0.17725338720850128,225,6,0.736,-0.218
45035,231,0.309,0.17994813852813854,0.11189833932209,214,17,0.389,-0.242
45037,231,0.199,0.13637581385281386,0.1440922094922583,202,29,0.473,-0.358
45039,231,0.12,0.11874367965367966,0.12598863624346537,204,27,0.395,-0.396
45043,231,0.255,0.15729805194805194,0.10914589015790978,207,24,0.374,-0.242
45045,231,0.405,0.21229796406926407,0.15840533140907842,209,22,0.509,-0.266
45047,231,0.129,0.0901151038961039,0.12081399423086402,191,40,0.324,-0.348
