"GEO_ID","NAME","H8_001N",
"Geography","Geographic Area Name"," !!Total",
"0500000US45089","Williamsburg County, South Carolina","29428",
"0500000US45091","York County, South Carolina","278166",
"0500000US46003","Aurora County, South Dakota","2645",
"0500000US46005","Beadle County, South Dakota","18635",
"0500000US46007","Bennett County, South Dakota","3329",
"0500000US46009","Bon Homme County, South Dakota","5631",
"0500000US46011","Brookings County, South Dakota","31175",
"0500000US46013","Brown County, South Dakota","37125",
"0500000US46015","Brule County, South Dakota","4837",
"0500000US46017","Buffalo County, South Dakota","1948",
"0500000US46019","Butte County, South Dakota","10146",
"0500000US46021","Campbell County, South Dakota","1377",
"0500000US46023","Charles Mix County, South Dakota","8631",
"0500000US46025","Clark County, South Dakota","3635",
"0500000US46027","Clay County, South Dakota","12450",
"0500000US46029","Codington County, South Dakota","27820",
"0500000US46031","Corson County, South Dakota","3900",
"0500000US46033","Custer County, South Dakota","8223",
"0500000US46035","Davison County, South Dakota","19431",
"0500000US46037","Day County, South Dakota","5356",
"0500000US46039","Deuel County, South Dakota","4245",
"0500000US46041","Dewey County, South Dakota","5235",
"0500000US46043","Douglas County, South Dakota","2719",
"0500000US46045","Edmunds County, South Dakota","3784",
"0500000US46047","Fall River County, South Dakota","6755",
"0500000US46049","Faulk County, South Dakota","1749",
"0500000US46051","Grant County, South Dakota","7306",
"0500000US46053","Gregory County, South Dakota","3916",
"0500000US46055","Haakon County, South Dakota","1826",
"0500000US46057","Hamlin County, South Dakota","6069",
"0500000US46059","Hand County, South Dakota","3077",
"0500000US46061","Hanson County, South Dakota","3246",
"0500000US46063","Harding County, South Dakota","1305",
"0500000US46065","Hughes County, South Dakota","16981",
"0500000US46067","Hutchinson County, South Dakota","6594",
"0500000US46069","Hyde County, South Dakota","1223",
"0500000US46071","Jackson County, South Dakota","2773",
"0500000US46073","Jerauld County, South Dakota","1634",
"0500000US46075","Jones County, South Dakota","917",
"0500000US46077","Kingsbury County, South Dakota","4975",
"0500000US46079","Lake County, South Dakota","10467",
"0500000US46081","Lawrence County, South Dakota","24753",
"0500000US46083","Lincoln County, South Dakota","64892",
"0500000US46085","Lyman County, South Dakota","3638",
"0500000US46087","McCook County, South Dakota","5478",
"0500000US46089","McPherson County, South Dakota","2207",
"0500000US46091","Marshall County, South Dakota","4000",
"0500000US46093","Meade County, South Dakota","28856",
"0500000US46095","Mellette County, South Dakota","1876",
"0500000US46097","Miner County, South Dakota","2234",
"0500000US46099","Minnehaha County, South Dakota","192015",
"0500000US46101","Moody County, South Dakota","6253",
"0500000US46102","Oglala Lakota County, South Dakota","13274",
"0500000US46103","Pennington County, South Dakota","105273",
"0500000US46105","Perkins County, South Dakota","2768",
"0500000US46107","Potter County, South Dakota","2428",
"0500000US46109","Roberts County, South Dakota","10034",
"0500000US46111","Sanborn County, South Dakota","2285",
"0500000US46115","Spink County, South Dakota","5916",
"0500000US46117","Stanley County, South Dakota","2980",
"0500000US46119","Sully County, South Dakota","1446",
"0500000US46121","Todd County, South Dakota","9232",
"0500000US46123","Tripp County, South Dakota","5381",
"0500000US46125","Turner County, South Dakota","8433",
"0500000US46127","Union County, South Dakota","16709",
"0500000US46129","Walworth County, South Dakota","5245",
"0500000US46135","Yankton County, South Dakota","21448",
"0500000US46137","Ziebach County, South Dakota","2370",
"0500000US47001","Anderson County, Tennessee","75994",
"0500000US47003","Bedford County, Tennessee","49218",
"0500000US47005","Benton County, Tennessee","15686",
"0500000US47007","Bledsoe County, Tennessee","12297",
"0500000US47009","Blount County, Tennessee","133094",
"0500000US47011","Bradley County, Tennessee","106046",
"0500000US47013","Campbell County, Tennessee","38779",
"0500000US47015","Cannon County, Tennessee","14386",
"0500000US47017","Carroll County, Tennessee","27130",
"0500000US47019","Carter County, Tennessee","54901",
"0500000US47021","Cheatham County, Tennessee","40723",
"0500000US47023","Chester County, Tennessee","16162",
"0500000US47025","Claiborne County, Tennessee","30670",
"0500000US47027","Clay County, Tennessee","7496",
"0500000US47029","Cocke County, Tennessee","35686",
"0500000US47031","Coffee County, Tennessee","57142",
"0500000US47033","Crockett County, Tennessee","13685",
"0500000US47035","Cumberland County, Tennessee","60537",
"0500000US47037","Davidson County, Tennessee","691083",
"0500000US47039","Decatur County, Tennessee","11254",
"0500000US47041","DeKalb County, Tennessee","19883",
"0500000US47043","Dickson County, Tennessee","53538",
"0500000US47045","Dyer County, Tennessee","36314",
"0500000US47047","Fayette County, Tennessee","41459",
"0500000US47049","Fentress County, Tennessee","18186",
"0500000US47051","Franklin County, Tennessee","40680",
"0500000US47053","Gibson County, Tennessee","49487",
"0500000US47055","Giles County, Tennessee","29491",
"0500000US47057","Grainger County, Tennessee","23344",
"0500000US47059","Greene County, Tennessee","68035",
"0500000US47061","Grundy County, Tennessee","13323",
"0500000US47063","Hamblen County, Tennessee","63912",
"0500000US47065","Hamilton County, Tennessee","357338",
"0500000US47067","Hancock County, Tennessee","6525",
"0500000US47069","Hardeman County, Tennessee","21735",
"0500000US47071","Hardin County, Tennessee","26364",
"0500000US47073","Hawkins County, Tennessee","56193",
"0500000US47075","Haywood County, Tennessee","17652",
"0500000US47077","Henderson County, Tennessee","27425",
"0500000US47079","Henry County, Tennessee","31826",
"0500000US47081","Hickman County, Tennessee","23466",
"0500000US47083","Houston County, Tennessee","8107",
"0500000US47085","Humphreys County, Tennessee","18549",
"0500000US47087","Jackson County, Tennessee","11491",
"0500000US47089","Jefferson County, Tennessee","52939",
"0500000US47091","Johnson County, Tennessee","16122",
"0500000US47093","Knox County, Tennessee","464969",
"0500000US47095","Lake County, Tennessee","4812",
"0500000US47097","Lauderdale County, Tennessee","23064",
"0500000US47099","Lawrence County, Tennessee","43584",
"0500000US47101","Lewis County, Tennessee","12406",
"0500000US47103","Lincoln County, Tennessee","35040",
"0500000US47105","Loudon County, Tennessee","54389",
"0500000US47107","McMinn County, Tennessee","52247",
"0500000US47109","McNairy County, Tennessee","25547",
"0500000US47111","Macon County, Tennessee","24888",
"0500000US47113","Madison County, Tennessee","94418",
"0500000US47115","Marion County, Tennessee","28688",
"0500000US47117","Marshall County, Tennessee","34006",
"0500000US47119","Maury County, Tennessee","99702",
"0500000US47121","Meigs County, Tennessee","12642",
"0500000US47123","Monroe County, Tennessee","45814",
"0500000US47125","Montgomery County, Tennessee","215355",
"0500000US47127","Moore County, Tennessee","6403",
"0500000US47129","Morgan County, Tennessee","18824",
"0500000US47131","Obion County, Tennessee","30528",
"0500000US47133","Overton County, Tennessee","22312",
"0500000US47135","Perry County, Tennessee","8220",
"0500000US47137","Pickett County, Tennessee","4944",
"0500000US47139","Polk County, Tennessee","17327",
"0500000US47141","Putnam County, Tennessee","76770",
"0500000US47143","Rhea County, Tennessee","32414",
"0500000US47145","Roane County, Tennessee","52999",
"0500000US47147","Robertson County, Tennessee","71996",
"0500000US47149","Rutherford County, Tennessee","335763",
"0500000US47151","Scott County, Tennessee","21605",
"0500000US47153","Sequatchie County, Tennessee","15482",
"0500000US47155","Sevier County, Tennessee","97733",
"0500000US47157","Shelby County, Tennessee","915768",
"0500000US47159","Smith County, Tennessee","19686",
"0500000US47161","Stewart County, Tennessee","13422",
"0500000US47163","Sullivan County, Tennessee","155901",
"0500000US47165","Sumner County, Tennessee","194669",
"0500000US47167","Tipton County, Tennessee","60094",
"0500000US47169","Trousdale County, Tennessee","9046",
"0500000US47171","Unicoi County, Tennessee","17500",
"0500000US47173","Union County, Tennessee","19673",
"0500000US47175","Van Buren County, Tennessee","6097",
"0500000US47177","Warren County, Tennessee","40476",
"0500000US47179","Washington County, Tennessee","127690",
"0500000US47181","Wayne County, Tennessee","14042",
"0500000US47183","Weakley County, Tennessee","30821",
"0500000US47185","White County, Tennessee","27051",
"0500000US47187","Williamson County, Tennessee","246367",
"0500000US47189","Wilson County, Tennessee","145871",
"0500000US48001","Anderson County, Texas","44016",
"0500000US48003","Andrews County, Texas","18543",
"0500000US48005","Angelina County, Texas","83879",
"0500000US48007","Aransas County, Texas","23416",
"0500000US48009","Archer County, Texas","8492",
"0500000US48011","Armstrong County, Texas","1804",
"0500000US48013","Atascosa County, Texas","48615",
"0500000US48015","Austin County, Texas","29882",
"0500000US48017","Bailey County, Texas","6776",
"0500000US48019","Bandera County, Texas","20645",
"0500000US48021","Bastrop County, Texas","95049",
"0500000US48023","Baylor County, Texas","3411",
"0500000US48025","Bee County, Texas","23618",
"0500000US48027","Bell County, Texas","361914",
"0500000US48029","Bexar County, Texas","1970762",
"0500000US48031","Blanco County, Texas","11304",
"0500000US48033","Borden County, Texas","631",
"0500000US48035","Bosque County, Texas","17986",
"0500000US48037","Bowie County, Texas","87244",
"0500000US48039","Brazoria County, Texas","361717",
"0500000US48041","Brazos County, Texas","213042",
"0500000US48043","Brewster County, Texas","9060",
"0500000US48045","Briscoe County, Texas","1435",
"0500000US48047","Brooks County, Texas","6603",
"0500000US48049","Brown County, Texas","36389",
"0500000US48051","Burleson County, Texas","17474",
"0500000US48053","Burnet County, Texas","48156",
"0500000US48055","Caldwell County, Texas","43471",
"0500000US48057","Calhoun County, Texas","19896",
"0500000US48059","Callahan County, Texas","13621",
"0500000US48061","Cameron County, Texas","416769",
"0500000US48063","Camp County, Texas","12395",
"0500000US48065","Carson County, Texas","5766",
"0500000US48067","Cass County, Texas","28091",
"0500000US48069","Castro County, Texas","7257",
"0500000US48071","Chambers County, Texas","46343",
"0500000US48073","Cherokee County, Texas","48239",
"0500000US48075","Childress County, Texas","5433",
"0500000US48077","Clay County, Texas","10146",
"0500000US48079","Cochran County, Texas","2533",
"0500000US48081","Coke County, Texas","3227",
"0500000US48083","Coleman County, Texas","7656",
"0500000US48085","Collin County, Texas","1057649",
"0500000US48087","Collingsworth County, Texas","2624",
"0500000US48089","Colorado County, Texas","20127",
"0500000US48091","Comal County, Texas","159992",
"0500000US48093","Comanche County, Texas","13460",
"0500000US48095","Concho County, Texas","2247",
"0500000US48097","Cooke County, Texas","41008",
"0500000US48099","Coryell County, Texas","70318",
"0500000US48101","Cottle County, Texas","1380",
"0500000US48103","Crane County, Texas","4588",
"0500000US48105","Crockett County, Texas","3047",
"0500000US48107","Crosby County, Texas","5070",
"0500000US48109","Culberson County, Texas","2138",
"0500000US48111","Dallam County, Texas","7092",
"0500000US48113","Dallas County, Texas","2581853",
"0500000US48115","Dawson County, Texas","10877",
"0500000US48117","Deaf Smith County, Texas","18423",
"0500000US48119","Delta County, Texas","5171",
"0500000US48121","Denton County, Texas","897070",
"0500000US48123","DeWitt County, Texas","18290",
"0500000US48125","Dickens County, Texas","1768",
"0500000US48127","Dimmit County, Texas","8438",
"0500000US48129","Donley County, Texas","3025",
"0500000US48131","Duval County, Texas","9233",
"0500000US48133","Eastland County, Texas","16943",
"0500000US48135","Ector County, Texas","162621",
"0500000US48137","Edwards County, Texas","1406",
"0500000US48139","Ellis County, Texas","190652",
"0500000US48141","El Paso County, Texas","849697",
"0500000US48143","Erath County, Texas","38789",
"0500000US48145","Falls County, Texas","14913",
"0500000US48147","Fannin County, Texas","32703",
"0500000US48149","Fayette County, Texas","24047",
"0500000US48151","Fisher County, Texas","3645",
"0500000US48153","Floyd County, Texas","5381",
"0500000US48155","Foard County, Texas","1055",
"0500000US48157","Fort Bend County, Texas","818097",
"0500000US48159","Franklin County, Texas","10289",
"0500000US48161","Freestone County, Texas","17910",
"0500000US48163","Frio County, Texas","14815",
"0500000US48165","Gaines County, Texas","21452",
"0500000US48167","Galveston County, Texas","345781",
"0500000US48169","Garza County, Texas","4045",
"0500000US48171","Gillespie County, Texas","26372",
"0500000US48173","Glasscock County, Texas","1116",
"0500000US48175","Goliad County, Texas","6925",
"0500000US48177","Gonzales County, Texas","19368",
"0500000US48179","Gray County, Texas","19687",
"0500000US48181","Grayson County, Texas","133460",
"0500000US48183","Gregg County, Texas","120846",
"0500000US48185","Grimes County, Texas","26598",
"0500000US48187","Guadalupe County, Texas","170886",
"0500000US48189","Hale County, Texas","30615",
"0500000US48191","Hall County, Texas","2784",
"0500000US48193","Hamilton County, Texas","8058",
"0500000US48195","Hansford County, Texas","5220",
"0500000US48197","Hardeman County, Texas","3524",
"0500000US48199","Hardin County, Texas","55841",
"0500000US48201","Harris County, Texas","4683148",
"0500000US48203","Harrison County, Texas","66818",
"0500000US48205","Hartley County, Texas","4557",
"0500000US48207","Haskell County, Texas","4920",
"0500000US48209","Hays County, Texas","233192",
"0500000US48211","Hemphill County, Texas","3340",
"0500000US48213","Henderson County, Texas","80984",
"0500000US48215","Hidalgo County, Texas","862858",
"0500000US48217","Hill County, Texas","35357",
"0500000US48219","Hockley County, Texas","21242",
"0500000US48221","Hood County, Texas","60702",
"0500000US48223","Hopkins County, Texas","36330",
"0500000US48225","Houston County, Texas","19377",
"0500000US48227","Howard County, Texas","29922",
"0500000US48229","Hudspeth County, Texas","2186",
"0500000US48231","Hunt County, Texas","96972",
"0500000US48233","Hutchinson County, Texas","20333",
"0500000US48235","Irion County, Texas","1505",
"0500000US48237","Jack County, Texas","7396",
"0500000US48239","Jackson County, Texas","14610",
"0500000US48241","Jasper County, Texas","32165",
"0500000US48243","Jeff Davis County, Texas","1996",
"0500000US48245","Jefferson County, Texas","242772",
"0500000US48247","Jim Hogg County, Texas","4746",
"0500000US48249","Jim Wells County, Texas","38566",
"0500000US48251","Johnson County, Texas","176561",
"0500000US48253","Jones County, Texas","14441",
"0500000US48255","Karnes County, Texas","11637",
"0500000US48257","Kaufman County, Texas","143800",
"0500000US48259","Kendall County, Texas","43435",
"0500000US48261","Kenedy County, Texas","348",
"0500000US48263","Kent County, Texas","704",
"0500000US48265","Kerr County, Texas","50688",
"0500000US48267","Kimble County, Texas","4277",
"0500000US48269","King County, Texas","265",
"0500000US48271","Kinney County, Texas","2684",
"0500000US48273","Kleberg County, Texas","29708",
"0500000US48275","Knox County, Texas","3258",
"0500000US48277","Lamar County, Texas","49422",
"0500000US48279","Lamb County, Texas","12879",
"0500000US48281","Lampasas County, Texas","21425",
"0500000US48283","La Salle County, Texas","5279",
"0500000US48285","Lavaca County, Texas","19945",
"0500000US48287","Lee County, Texas","17126",
"0500000US48289","Leon County, Texas","15677",
"0500000US48291","Liberty County, Texas","86722",
"0500000US48293","Limestone County, Texas","21025",
"0500000US48295","Lipscomb County, Texas","3018",
"0500000US48297","Live Oak County, Texas","9832",
"0500000US48299","Llano County, Texas","21068",
"0500000US48301","Loving County, Texas","64",
"0500000US48303","Lubbock County, Texas","299246",
"0500000US48305","Lynn County, Texas","5561",
"0500000US48307","McCulloch County, Texas","7555",
"0500000US48309","McLennan County, Texas","250484",
"0500000US48311","McMullen County, Texas","600",
"0500000US48313","Madison County, Texas","11036",
"0500000US48315","Marion County, Texas","9616",
"0500000US48317","Martin County, Texas","5232",
"0500000US48319","Mason County, Texas","3946",
"0500000US48321","Matagorda County, Texas","35882",
"0500000US48323","Maverick County, Texas","57415",
"0500000US48325","Medina County, Texas","48602",
"0500000US48327","Menard County, Texas","1927",
"0500000US48329","Midland County, Texas","168229",
"0500000US48331","Milam County, Texas","24408",
"0500000US48333","Mills County, Texas","4299",
"0500000US48335","Mitchell County, Texas","6800",
"0500000US48337","Montague County, Texas","19743",
"0500000US48339","Montgomery County, Texas","616277",
"0500000US48341","Moore County, Texas","21230",
"0500000US48343","Morris County, Texas","11879",
"0500000US48345","Motley County, Texas","1063",
"0500000US48347","Nacogdoches County, Texas","60363",
"0500000US48349","Navarro County, Texas","51367",
"0500000US48351","Newton County, Texas","12131",
"0500000US48353","Nolan County, Texas","14450",
"0500000US48355","Nueces County, Texas","345582",
"0500000US48357","Ochiltree County, Texas","9968",
"0500000US48359","Oldham County, Texas","1520",
"0500000US48361","Orange County, Texas","84288",
"0500000US48363","Palo Pinto County, Texas","28143",
"0500000US48365","Panola County, Texas","22160",
"0500000US48367","Parker County, Texas","146840",
"0500000US48369","Parmer County, Texas","9749",
"0500000US48371","Pecos County, Texas","13379",
"0500000US48373","Polk County, Texas","46309",
"0500000US48375","Potter County, Texas","111346",
"0500000US48377","Presidio County, Texas","6088",
"0500000US48379","Rains County, Texas","12098",
"0500000US48381","Randall County, Texas","138146",
"0500000US48383","Reagan County, Texas","3385",
"0500000US48385","Real County, Texas","2653",
"0500000US48387","Red River County, Texas","11438",
"0500000US48389","Reeves County, Texas","11665",
"0500000US48391","Refugio County, Texas","6664",
"0500000US48393","Roberts County, Texas","827",
"0500000US48395","Robertson County, Texas","16589",
"0500000US48397","Rockwall County, Texas","107130",
"0500000US48399","Runnels County, Texas","9726",
"0500000US48401","Rusk County, Texas","47158",
"0500000US48403","Sabine County, Texas","9772",
"0500000US48405","San Augustine County, Texas","7706",
"0500000US48407","San Jacinto County, Texas","27253",
"0500000US48409","San Patricio County, Texas","68388",
"0500000US48411","San Saba County, Texas","5123",
"0500000US48413","Schleicher County, Texas","2429",
"0500000US48415","Scurry County, Texas","15578",
"0500000US48417","Shackelford County, Texas","3067",
"0500000US48419","Shelby County, Texas","23901",
"0500000US48421","Sherman County, Texas","2753",
"0500000US48423","Smith County, Texas","227949",
"0500000US48425","Somervell County, Texas","9062",
"0500000US48427","Starr County, Texas","65607",
"0500000US48429","Stephens County, Texas","8465",
"0500000US48431","Sterling County, Texas","1334",
"0500000US48433","Stonewall County, Texas","1203",
"0500000US48435","Sutton County, Texas","3366",
"0500000US48437","Swisher County, Texas","6361",
"0500000US48439","Tarrant County, Texas","2083512",
"0500000US48441","Taylor County, Texas","137295",
"0500000US48443","Terrell County, Texas","760",
"0500000US48445","Terry County, Texas","11109",
"0500000US48447","Throckmorton County, Texas","1440",
"0500000US48449","Titus County, Texas","31007",
"0500000US48451","Tom Green County, Texas","116502",
"0500000US48453","Travis County, Texas","1256828",
"0500000US48455","Trinity County, Texas","13491",
"0500000US48457","Tyler County, Texas","17772",
"0500000US48459","Upshur County, Texas","40438",
"0500000US48461","Upton County, Texas","3244",
"0500000US48463","Uvalde County, Texas","23699",
"0500000US48465","Val Verde County, Texas","45637",
"0500000US48467","Van Zandt County, Texas","58957",
"0500000US48469","Victoria County, Texas","90102",
"0500000US48471","Walker County, Texas","57496",
"0500000US48473","Waller County, Texas","50516",
"0500000US48475","Ward County, Texas","11521",
"0500000US48477","Washington County, Texas","33791",
"0500000US48479","Webb County, Texas","263165",
"0500000US48481","Wharton County, Texas","41009",
"0500000US48483","Wheeler County, Texas","4916",
"0500000US48485","Wichita County, Texas","118222",
"0500000US48487","Wilbarger County, Texas","12050",
"0500000US48489","Willacy County, Texas","17569",
"0500000US48491","Williamson County, Texas","604541",
"0500000US48493","Wilson County, Texas","49314",
"0500000US48495","Winkler County, Texas","7613",
"0500000US48497","Wise County, Texas","67826",
"0500000US48499","Wood County, Texas","43508",
"0500000US48501","Yoakum County, Texas","7619",
"0500000US48503","Young County, Texas","17636",
"0500000US48505","Zapata County, Texas","13788",
"0500000US48507","Zavala County, Texas","9641",
"0500000US49001","Beaver County, Utah","6705",
"0500000US49003","Box Elder County, Utah","57308",
"0500000US49005","Cache County, Utah","129009",
"0500000US49007","Carbon County, Utah","20098",
"0500000US49009","Daggett County, Utah","935",
"0500000US49011","Davis County, Utah","360370",
"0500000US49013","Duchesne County, Utah","19401",
"0500000US49015","Emery County, Utah","9769",
"0500000US49017","Garfield County, Utah","4835",
"0500000US49019","Grand County, Utah","9491",
"0500000US49021","Iron County, Utah","55647",
"0500000US49023","Juab County, Utah","11668",
"0500000US49025","Kane County, Utah","7434",
"0500000US49027","Millard County, Utah","12819",
"0500000US49029","Morgan County, Utah","12266",
"0500000US49031","Piute County, Utah","1438",
"0500000US49033","Rich County, Utah","2459",
"0500000US49035","Salt Lake County, Utah","1167201",
"0500000US49037","San Juan County, Utah","14072",
"0500000US49039","Sanpete County, Utah","25696",
"0500000US49041","Sevier County, Utah","21117",
"0500000US49043","Summit County, Utah","42221",
"0500000US49045","Tooele County, Utah","72159",
"0500000US49047","Uintah County, Utah","35462",
"0500000US49049","Utah County, Utah","643473",
"0500000US49051","Wasatch County, Utah","34537",
"0500000US49053","Washington County, Utah","177507",
"0500000US49055","Wayne County, Utah","2486",
"0500000US49057","Weber County, Utah","258568",
"0500000US50001","Addison County, Vermont","34365",
"0500000US50003","Bennington County, Vermont","35900",
"0500000US50005","Caledonia County, Vermont","29173",
"0500000US50007","Chittenden County, Vermont","158457",
"0500000US50009","Essex County, Vermont","5867",
"0500000US50011","Franklin County, Vermont","49265",
"0500000US50013","Grand Isle County, Vermont","7293",
"0500000US50015","Lamoille County, Vermont","25307",
"0500000US50017","Orange County, Vermont","28642",
"0500000US50019","Orleans County, Vermont","26632",
"0500000US50021","Rutland County, Vermont","58681",
"0500000US50023","Washington County, Vermont","57495",
"0500000US50025","Windham County, Vermont","44085",
"0500000US50027","Windsor County, Vermont","57014",
"0500000US51001","Accomack County, Virginia","32997",
"0500000US51003","Albemarle County, Virginia","104914",
"0500000US51005","Alleghany County, Virginia","14927",
"0500000US51007","Amelia County, Virginia","13162",
"0500000US51009","Amherst County, Virginia","30593",
"0500000US51011","Appomattox County, Virginia","16024",
"0500000US51013","Arlington County, Virginia","235657",
"0500000US51015","Augusta County, Virginia","74483",
"0500000US51017","Bath County, Virginia","4146",
"0500000US51019","Bedford County, Virginia","78934",
"0500000US51021","Bland County, Virginia","5598",
"0500000US51023","Botetourt County, Virginia","33225",
"0500000US51025","Brunswick County, Virginia","13836",
"0500000US51027","Buchanan County, Virginia","19058",
"0500000US51029","Buckingham County, Virginia","14637",
"0500000US51031","Campbell County, Virginia","54920",
"0500000US51033","Caroline County, Virginia","30375",
"0500000US51035","Carroll County, Virginia","28992",
"0500000US51036","Charles City County, Virginia","6773",
"0500000US51037","Charlotte County, Virginia","11376",
"0500000US51041","Chesterfield County, Virginia","358778",
"0500000US51043","Clarke County, Virginia","14535",
"0500000US51045","Craig County, Virginia","4892",
"0500000US51047","Culpeper County, Virginia","51123",
"0500000US51049","Cumberland County, Virginia","9642",
"0500000US51051","Dickenson County, Virginia","13714",
"0500000US51053","Dinwiddie County, Virginia","27546",
"0500000US51057","Essex County, Virginia","10517",
"0500000US51059","Fairfax County, Virginia","1138913",
"0500000US51061","Fauquier County, Virginia","72572",
"0500000US51063","Floyd County, Virginia","15371",
"0500000US51065","Fluvanna County, Virginia","26028",
"0500000US51067","Franklin County, Virginia","53228",
"0500000US51069","Frederick County, Virginia","90366",
"0500000US51071","Giles County, Virginia","16649",
"0500000US51073","Gloucester County, Virginia","38427",
"0500000US51075","Goochland County, Virginia","23810",
"0500000US51077","Grayson County, Virginia","14238",
"0500000US51079","Greene County, Virginia","20384",
"0500000US51081","Greensville County, Virginia","8078",
"0500000US51083","Halifax County, Virginia","33397",
"0500000US51085","Hanover County, Virginia","107908",
"0500000US51087","Henrico County, Virginia","330281",
"0500000US51089","Henry County, Virginia","50255",
"0500000US51091","Highland County, Virginia","2232",
"0500000US51093","Isle of Wight County, Virginia","38399",
"0500000US51095","James City County, Virginia","76866",
"0500000US51097","King and Queen County, Virginia","6608",
"0500000US51099","King George County, Virginia","26492",
"0500000US51101","King William County, Virginia","17742",
"0500000US51103","Lancaster County, Virginia","10678",
"0500000US51105","Lee County, Virginia","20707",
"0500000US51107","Loudoun County, Virginia","419718",
"0500000US51109","Louisa County, Virginia","37489",
"0500000US51111","Lunenburg County, Virginia","10946",
"0500000US51113","Madison County, Virginia","13599",
"0500000US51115","Mathews County, Virginia","8445",
"0500000US51117","Mecklenburg County, Virginia","29410",
"0500000US51119","Middlesex County, Virginia","10251",
"0500000US51121","Montgomery County, Virginia","88828",
"0500000US51125","Nelson County, Virginia","14718",
"0500000US51127","New Kent County, Virginia","22373",
"0500000US51131","Northampton County, Virginia","12026",
"0500000US51133","Northumberland County, Virginia","11839",
"0500000US51135","Nottoway County, Virginia","13300",
"0500000US51137","Orange County, Virginia","35995",
"0500000US51139","Page County, Virginia","23501",
"0500000US51141","Patrick County, Virginia","17246",
"0500000US51143","Pittsylvania County, Virginia","59194",
"0500000US51145","Powhatan County, Virginia","29258",
"0500000US51147","Prince Edward County, Virginia","17465",
"0500000US51149","Prince George County, Virginia","33694",
"0500000US51153","Prince William County, Virginia","479186",
"0500000US51155","Pulaski County, Virginia","32751",
"0500000US51157","Rappahannock County, Virginia","7328",
"0500000US51159","Richmond County, Virginia","7389",
"0500000US51161","Roanoke County, Virginia","94778",
"0500000US51163","Rockbridge County, Virginia","22160",
"0500000US51165","Rockingham County, Virginia","81484",
"0500000US51167","Russell County, Virginia","25463",
"0500000US51169","Scott County, Virginia","20794",
"0500000US51171","Shenandoah County, Virginia","43750",
"0500000US51173","Smyth County, Virginia","29261",
"0500000US51175","Southampton County, Virginia","16569",
"0500000US51177","Spotsylvania County, Virginia","139709",
"0500000US51179","Stafford County, Virginia","153703",
"0500000US51181","Surry County, Virginia","6556",
"0500000US51183","Sussex County, Virginia","8681",
"0500000US51185","Tazewell County, Virginia","38710",
"0500000US51187","Warren County, Virginia","39603",
"0500000US51191","Washington County, Virginia","51991",
"0500000US51193","Westmoreland County, Virginia","18388",
"0500000US51195","Wise County, Virginia","33477",
"0500000US51197","Wythe County, Virginia","28116",
"0500000US51199","York County, Virginia","69030",
"0500000US51510","Alexandria city, Virginia","158070",
"0500000US51520","Bristol city, Virginia","16909",
"0500000US51530","Buena Vista city, Virginia","6099",
"0500000US51540","Charlottesville city, Virginia","44154",
"0500000US51550","Chesapeake city, Virginia","245375",
"0500000US51570","Colonial Heights city, Virginia","17974",
"0500000US51580","Covington city, Virginia","5655",
"0500000US51590","Danville city, Virginia","41082",
"0500000US51595","Emporia city, Virginia","5584",
"0500000US51600","Fairfax city, Virginia","23831",
"0500000US51610","Falls Church city, Virginia","14479",
"0500000US51620","Franklin city, Virginia","8065",
"0500000US51630","Fredericksburg city, Virginia","25639",
"0500000US51640","Galax city, Virginia","6448",
"0500000US51650","Hampton city, Virginia","133481",
"0500000US51660","Harrisonburg city, Virginia","44513",
"0500000US51670","Hopewell city, Virginia","22768",
"0500000US51678","Lexington city, Virginia","4641",
"0500000US51680","Lynchburg city, Virginia","68371",
"0500000US51683","Manassas city, Virginia","42707",
"0500000US51685","Manassas Park city, Virginia","17219",
"0500000US51690","Martinsville city, Virginia","12995",
"0500000US51700","Newport News city, Virginia","178006",
"0500000US51710","Norfolk city, Virginia","215745",
"0500000US51720","Norton city, Virginia","3655",
"0500000US51730","Petersburg city, Virginia","32943",
"0500000US51735","Poquoson city, Virginia","12370",
"0500000US51740","Portsmouth city, Virginia","95158",
"0500000US51750","Radford city, Virginia","12638",
"0500000US51760","Richmond city, Virginia","214992",
"0500000US51770","Roanoke city, Virginia","97922",
"0500000US51775","Salem city, Virginia","23336",
"0500000US51790","Staunton city, Virginia","24335",
"0500000US51800","Suffolk city, Virginia","92739",
"0500000US51810","Virginia Beach city, Virginia","452184",
"0500000US51820","Waynesboro city, Virginia","21920",
"0500000US51830","Williamsburg city, Virginia","10552",
"0500000US51840","Winchester city, Virginia","27018",
"0500000US53001","Adams County, Washington","20271",
"0500000US53003","Asotin County, Washington","22037",
"0500000US53005","Benton County, Washington","205631",
"0500000US53007","Chelan County, Washington","77420",
"0500000US53009","Clallam County, Washington","75377",
"0500000US53011","Clark County, Washington","499550",
"0500000US53013","Columbia County, Washington","3882",
"0500000US53015","Cowlitz County, Washington","109802",
"0500000US53017","Douglas County, Washington","42346",
"0500000US53019","Ferry County, Washington","7056",
"0500000US53021","Franklin County, Washington","93314",
"0500000US53023","Garfield County, Washington","2264",
"0500000US53025","Grant County, Washington","96923",
"0500000US53027","Grays Harbor County, Washington","72727",
"0500000US53029","Island County, Washington","85147",
"0500000US53031","Jefferson County, Washington","32288",
"0500000US53033","King County, Washington","2225338",
"0500000US53035","Kitsap County, Washington","267158",
